Start training...
epoch: 1, true_loss: 0.3876502977624162, loss_grad: 0.03962246541968331, lr: 3.0
epoch: 2, true_loss: 0.12096760635614846, loss_grad: 0.00915823096313881, lr: 3.0
epoch: 3, true_loss: 0.09769343676819331, loss_grad: 0.0006744558090592786, lr: 3.0
epoch: 4, true_loss: 0.09475259818839435, loss_grad: -9.650515078857736e-05, lr: 3.0
epoch: 5, true_loss: 0.09254180531945741, loss_grad: -0.00025236310577043253, lr: 3.0
epoch: 6, true_loss: 0.09076128619460283, loss_grad: -7.901711416095573e-05, lr: 3.0
epoch: 7, true_loss: 0.08932133183828689, loss_grad: 9.813236152854374e-05, lr: 3.0
epoch: 8, true_loss: 0.08805941683787713, loss_grad: 0.00014032904494014982, lr: 3.0
epoch: 9, true_loss: 0.08703945042404203, loss_grad: 0.00011493734259112871, lr: 3.0
epoch: 10, true_loss: 0.08612972719193503, loss_grad: 7.800020488596322e-05, lr: 3.0
epoch: 11, true_loss: 0.08530862246868114, loss_grad: 6.231778578121875e-05, lr: 3.0
epoch: 12, true_loss: 0.08455899390861811, loss_grad: 4.9911571295957316e-05, lr: 3.0
epoch: 13, true_loss: 0.0838393837313417, loss_grad: 3.497991202353565e-05, lr: 3.0
epoch: 14, true_loss: 0.0831400168587987, loss_grad: 2.1202476157946396e-05, lr: 3.0
epoch: 15, true_loss: 0.08249016130986651, loss_grad: 1.762620932702394e-05, lr: 3.0
epoch: 16, true_loss: 0.08190862671972916, loss_grad: 3.944746678787034e-05, lr: 3.0
epoch: 17, true_loss: 0.08137550689330517, loss_grad: 1.3521691125032553e-05, lr: 3.0
epoch: 18, true_loss: 0.08086959221671537, loss_grad: 7.664107504360818e-06, lr: 3.0
epoch: 19, true_loss: 0.08038341804832808, loss_grad: -5.030104280869535e-06, lr: 3.0
epoch: 20, true_loss: 0.07991948196309996, loss_grad: -5.3346552484302294e-06, lr: 3.0
epoch: 21, true_loss: 0.07947751420042148, loss_grad: -1.6683195303402566e-05, lr: 3.0
epoch: 22, true_loss: 0.07904917628181343, loss_grad: -2.386320082425549e-05, lr: 3.0
epoch: 23, true_loss: 0.0786277269610278, loss_grad: -4.0868393136185656e-05, lr: 3.0
epoch: 24, true_loss: 0.07821612932377643, loss_grad: -4.377922190193224e-05, lr: 3.0
epoch: 25, true_loss: 0.07780117064860008, loss_grad: -6.340924051160861e-05, lr: 3.0
epoch: 26, true_loss: 0.07738093743261486, loss_grad: -7.787305759899562e-05, lr: 3.0
epoch: 27, true_loss: 0.07695759049222534, loss_grad: -9.717944769327624e-05, lr: 3.0
epoch: 28, true_loss: 0.07656379461419197, loss_grad: -8.32010967732071e-05, lr: 3.0
epoch: 29, true_loss: 0.07619338786788342, loss_grad: -7.78786287346397e-05, lr: 3.0
epoch: 30, true_loss: 0.07583715012753389, loss_grad: -6.145482959492878e-05, lr: 3.0
epoch: 31, true_loss: 0.07549136507289124, loss_grad: -6.415755243212961e-05, lr: 3.0
epoch: 32, true_loss: 0.07514505961043838, loss_grad: -3.516875072348406e-05, lr: 3.0
epoch: 33, true_loss: 0.07477782585722532, loss_grad: -4.6823561599006254e-05, lr: 3.0
epoch: 34, true_loss: 0.0744075796769488, loss_grad: 1.942513799023016e-05, lr: 3.0
epoch: 35, true_loss: 0.07406293988373952, loss_grad: -3.519965517704074e-05, lr: 3.0
epoch: 36, true_loss: 0.07372310419638865, loss_grad: 5.278900319671723e-05, lr: 3.0
epoch: 37, true_loss: 0.07335885587066626, loss_grad: -2.4932194678006295e-05, lr: 3.0
epoch: 38, true_loss: 0.072991628969909, loss_grad: 6.441640427199018e-05, lr: 3.0
epoch: 39, true_loss: 0.07264008620654241, loss_grad: -4.165901694892674e-06, lr: 3.0
epoch: 40, true_loss: 0.07232201496049151, loss_grad: 4.554027874353018e-05, lr: 3.0
epoch: 41, true_loss: 0.07203263037313767, loss_grad: -1.694275334376865e-05, lr: 3.0
epoch: 42, true_loss: 0.0717571012781552, loss_grad: 1.627780239378644e-05, lr: 3.0
epoch: 43, true_loss: 0.07148873041943976, loss_grad: -4.751812013205101e-06, lr: 3.0
epoch: 44, true_loss: 0.07122932427518264, loss_grad: 4.700278131350253e-06, lr: 3.0
epoch: 45, true_loss: 0.07097733156669984, loss_grad: -1.1922975401095551e-05, lr: 3.0
epoch: 46, true_loss: 0.07073000423369784, loss_grad: 5.3527950057324594e-08, lr: 3.0
epoch: 47, true_loss: 0.07049367954830005, loss_grad: -1.1629805283921443e-05, lr: 3.0
